  31.7500 1.4205e+03 1.2122e+03 1.6657e+03 1.2230e+03 1.6567e+03 1.3950e+03 1.4452e+03 1.3596e+03 1.4814e+03
  32.0000 1.3645e+03 1.1650e+03 1.5987e+03 1.1752e+03 1.5900e+03 1.3407e+03 1.3884e+03 1.3061e+03 1.4230e+03
  32.2500 1.3110e+03 1.1201e+03 1.5349e+03 1.1300e+03 1.5267e+03 1.2880e+03 1.3333e+03 1.2551e+03 1.3670e+03
  32.5000 1.2600e+03 1.0770e+03 1.4745e+03 1.0864e+03 1.4666e+03 1.2378e+03 1.2814e+03 1.2065e+03 1.3135e+03
  32.7500 1.2106e+03 1.0355e+03 1.4159e+03 1.0444e+03 1.4082e+03 1.1901e+03 1.2312e+03 1.1596e+03 1.2625e+03
  33.0000 1.1645e+03 9.9626e+02 1.3604e+03 1.0049e+03 1.3530e+03 1.1448e+03 1.1843e+03 1.1152e+03 1.2139e+03
  33.2500 1.1201e+03 9.5864e+02 1.3080e+03 9.6702e+02 1.3012e+03 1.1012e+03 1.1382e+03 1.0724e+03 1.1670e+03
  33.5000 1.0773e+03 9.2267e+02 1.2568e+03 9.3081e+02 1.2501e+03 1.0592e+03 1.0946e+03 1.0312e+03 1.1226e+03
  33.7500 1.0362e+03 8.8790e+02 1.2091e+03 8.9542e+02 1.2024e+03 1.0197e+03 1.0534e+03 9.9254e+02 1.0806e+03
  34.0000 9.9748e+02 8.5517e+02 1.1626e+03 8.6250e+02 1.1563e+03 9.8102e+02 1.0139e+03 9.5550e+02 1.0395e+03
  34.2500 9.6044e+02 8.2340e+02 1.1186e+03 8.3041e+02 1.1127e+03 9.4480e+02 9.7525e+02 9.2011e+02 1.0008e+03
  34.5000 9.2423e+02 7.9331e+02 1.0767e+03 8.0004e+02 1.0707e+03 9.0941e+02 9.3904e+02 8.8555e+02 9.6373e+02
  34.7500 8.9049e+02 7.6420e+02 1.0359e+03 7.7082e+02 1.0304e+03 8.7650e+02 9.0448e+02 8.5263e+02 9.2752e+02
  35.0000 8.5757e+02 7.3664e+02 9.9793e+02 7.4284e+02 9.9254e+02 8.4440e+02 8.7073e+02 8.2168e+02 8.9378e+02
  35.2500 8.2629e+02 7.1000e+02 9.6069e+02 7.1601e+02 9.5550e+02 8.1337e+02 8.3946e+02 7.9173e+02 8.6086e+02
  35.5000 7.9642e+02 6.8449e+02 9.2507e+02 6.9033e+02 9.2011e+02 7.8391e+02 8.0868e+02 7.6300e+02 8.2958e+02
  35.7500 7.6761e+02 6.6005e+02 8.9121e+02 6.6564e+02 8.8637e+02 7.5576e+02 7.7938e+02 7.3551e+02 7.9979e+02
  36.0000 7.4012e+02 6.3660e+02 8.5892e+02 6.4202e+02 8.5427e+02 7.2868e+02 7.5132e+02 7.0910e+02 7.7107e+02
  36.2500 7.1362e+02 6.1420e+02 8.2752e+02 6.1939e+02 8.2300e+02 7.0276e+02 7.2440e+02 6.8383e+02 7.4350e+02
  36.5000 6.8836e+02 5.9265e+02 7.9803e+02 5.9766e+02 7.9370e+02 6.7790e+02 6.9864e+02 6.5963e+02 7.1708e+02
  36.7500 6.6408e+02 5.7191e+02 7.6939e+02 5.7676e+02 7.6523e+02 6.5404e+02 6.7387e+02 6.3634e+02 6.9173e+02
  37.0000 6.4071e+02 5.5211e+02 7.4204e+02 5.5676e+02 7.3798e+02 6.3116e+02 6.5017e+02 6.1404e+02 6.6745e+02
  37.2500 6.1840e+02 5.3300e+02 7.1579e+02 5.3750e+02 7.1189e+02 6.0918e+02 6.2737e+02 5.9264e+02 6.4416e+02
  37.5000 5.9692e+02 5.1472e+02 6.9057e+02 5.1907e+02 6.8679e+02 5.8812e+02 6.0556e+02 5.7207e+02 6.2178e+02
  37.7500 5.7626e+02 4.9711e+02 6.6642e+02 5.0129e+02 6.6276e+02 5.6787e+02 5.8458e+02 5.5232e+02 6.0030e+02
  38.0000 5.5651e+02 4.8021e+02 6.4315e+02 4.8425e+02 6.3964e+02 5.4845e+02 5.6441e+02 5.3339e+02 5.7964e+02
  38.2500 5.3750e+02 4.6398e+02 6.2090e+02 4.6788e+02 6.1750e+02 5.2976e+02 5.4515e+02 5.1520e+02 5.5980e+02
  38.5000 5.1923e+02 4.4839e+02 5.9956e+02 4.5216e+02 5.9626e+02 5.1182e+02 5.2655e+02 4.9767e+02 5.4079e+02
  38.7500 5.0170e+02 4.3337e+02 5.7894e+02 4.3701e+02 5.7577e+02 4.9454e+02 5.0870e+02 4.8088e+02 5.2244e+02
  39.0000 4.8483e+02 4.1902e+02 5.5926e+02 4.2253e+02 5.5618e+02 4.7800e+02 4.9158e+02 4.6475e+02 5.0491e+02
  39.2500 4.6862e+02 4.0513e+02 5.4032e+02 4.0854e+02 5.3734e+02 4.6203e+02 4.7504e+02 4.4919e+02 4.8804e+02
  39.5000 4.5298e+02 3.9178e+02 5.2212e+02 3.9504e+02 5.1923e+02 4.4672e+02 4.5923e+02 4.3430e+02 4.7174e+02
  39.7500 4.3800e+02 3.7894e+02 5.0457e+02 3.8212e+02 5.0178e+02 4.3191e+02 4.4393e+02 4.1989e+02 4.5611e+02
  40.0000 4.2360e+02 3.6653e+02 4.8778e+02 3.6961e+02 4.8508e+02 4.1775e+02 4.2928e+02 4.0607e+02 4.4113e+02
  40.2500 4.0969e+02 3.5470e+02 4.7157e+02 3.5768e+02 4.6894e+02 4.0409e+02 4.1520e+02 3.9274e+02 4.2664e+02
  40.5000 3.9636e+02 3.4327e+02 4.5601e+02 3.4615e+02 4.5347e+02 3.9093e+02 4.0162e+02 3.7998e+02 4.1273e+02
  40.7500 3.8352e+02 3.3217e+02 4.4102e+02 3.3496e+02 4.3858e+02 3.7833e+02 3.8854e+02 3.6763e+02 3.9932e+02
  41.0000 3.7109e+02 3.2158e+02 4.2664e+02 3.2426e+02 4.2426e+02 3.6615e+02 3.7603e+02 3.5578e+02 3.8640e+02
  41.2500 3.5916e+02 3.1137e+02 4.1276e+02 3.1397e+02 4.1043e+02 3.5438e+02 3.6385e+02 3.4434e+02 3.7405e+02
  41.5000 3.4772e+02 3.0147e+02 3.9941e+02 3.0402e+02 3.9718e+02 3.4311e+02 3.5224e+02 3.3331e+02 3.6204e+02
  41.7500 3.3669e+02 2.9202e+02 3.8649e+02 2.9447e+02 3.8434e+02 3.3225e+02 3.4097e+02 3.2278e+02 3.5052e+02
  42.0000 3.2599e+02 2.8289e+02 3.7417e+02 2.8525e+02 3.7208e+02 3.2171e+02 3.3019e+02 3.1257e+02 3.3940e+02
  42.2500 3.1570e+02 2.7407e+02 3.6221e+02 2.7636e+02 3.6014e+02 3.1159e+02 3.1974e+02 3.0270e+02 3.2879e+02
  42.5000 3.0583e+02 2.6550e+02 3.5076e+02 2.6772e+02 3.4879e+02 3.0188e+02 3.0969e+02 2.9324e+02 3.1842e+02
  42.7500 2.9628e+02 2.5732e+02 3.3969e+02 2.5949e+02 3.3776e+02 2.9249e+02 2.9998e+02 2.8402e+02 3.0854e+02
  43.0000 2.8706e+02 2.4941e+02 3.2901e+02 2.5151e+02 3.2714e+02 2.8344e+02 2.9068e+02 2.7521e+02 2.9891e+02
  43.2500 2.7817e+02 2.4176e+02 3.1869e+02 2.4377e+02 3.1686e+02 2.7472e+02 2.8171e+02 2.6673e+02 2.8970e+02
  43.5000 2.6970e+02 2.3437e+02 3.0882e+02 2.3637e+02 3.0706e+02 2.6624e+02 2.7299e+02 2.5850e+02 2.8081e+02
  43.7500 2.6138e+02 2.2730e+02 2.9922e+02 2.2921e+02 2.9751e+02 2.5818e+02 2.6459e+02 2.5060e+02 2.7217e+02
  44.0000 2.5340e+02 2.2043e+02 2.9006e+02 2.2229e+02 2.8838e+02 2.5027e+02 2.5653e+02 2.4295e+02 2.6394e+02
  44.2500 2.4575e+02 2.1382e+02 2.8112e+02 2.1563e+02 2.7949e+02 2.4270e+02 2.4871e+02 2.3562e+02 2.5595e+02
  44.5000 2.3834e+02 2.0736e+02 2.7252e+02 2.0912e+02 2.7093e+02 2.3538e+02 2.4122e+02 2.2847e+02 2.4822e+02
  44.7500 2.3118e+02 2.0125e+02 2.6423e+02 2.0295e+02 2.6270e+02 2.2838e+02 2.3398e+02 2.2163e+02 2.4073e+02
  45.0000 2.2427e+02 1.9528e+02 2.5630e+02 1.9694e+02 2.5480e+02 2.2155e+02 2.2698e+02 2.1497e+02 2.3357e+02
  45.2500 2.1760e+02 1.8950e+02 2.4858e+02 1.9110e+02 2.4715e+02 2.1497e+02 2.2015e+02 2.0863e+02 2.2657e+02
  45.5000 2.1118e+02 1.8392e+02 2.4114e+02 1.8550e+02 2.3974e+02 2.0863e+02 2.1365e+02 2.0238e+02 2.1991e+02
  45.7500 2.0493e+02 1.7855e+02 2.3395e+02 1.8007e+02 2.3258e+02 2.0246e+02 2.0731e+02 1.9645e+02 2.1340e+02
  46.0000 1.9892e+02 1.7333e+02 2.2700e+02 1.7481e+02 2.2567e+02 1.9653e+02 2.0122e+02 1.9069e+02 2.0715e+02
  46.2500 1.9308e+02 1.6835e+02 2.2032e+02 1.6978e+02 2.1900e+02 1.9077e+02 1.9530e+02 1.8509e+02 2.0114e+02
  46.5000 1.8748e+02 1.6343e+02 2.1376e+02 1.6485e+02 2.1250e+02 1.8526e+02 1.8962e+02 1.7966e+02 1.9522e+02
